2026-08-08	gcp76x	h	2	2026-08-08 02:00:00 UTC	80
2026-08-08	gcp76x	p	2	2026-08-08 02:00:00 UTC	1021
2026-08-08	gcp76x	w	2	2026-08-08 02:00:00 UTC	2.1
2026-08-08	gcp76x	t	1	2026-08-08 01:00:00 UTC	14.08
2026-08-08	gcp76x	v	1	2026-08-08 01:00:00 UTC	37870
2026-08-08	gcp76x	p	1	2026-08-08 01:00:00 UTC	1022
2026-08-08	gcp76x	h	1	2026-08-08 01:00:00 UTC	80
2026-08-08	gcp76x	w	1	2026-08-08 01:00:00 UTC	2.8
2026-08-08	gcp76x	t	0	2026-08-08 00:00:00 UTC	14.02
2026-08-08	gcp76x	w	0	2026-08-08 00:00:00 UTC	1.6
2026-08-08	gcp76x	h	0	2026-08-08 00:00:00 UTC	81
2026-08-08	gcp76x	p	0	2026-08-08 00:00:00 UTC	1022
2026-08-08	gcp76x	v	0	2026-08-08 00:00:00 UTC	44560
2026-08-07	gcp76x	w	23	2026-08-07 23:00:00 UTC	2.7
2026-08-07	gcp76x	p	23	2026-08-07 23:00:00 UTC	1022
2026-08-07	gcp76x	h	23	2026-08-07 23:00:00 UTC	80
2026-08-07	gcp76x	v	23	2026-08-07 23:00:00 UTC	45230
2026-08-07	gcp76x	t	23	2026-08-07 23:00:00 UTC	11.95
2026-08-07	gcp76x	v	22	2026-08-07 22:00:00 UTC	45140
2026-08-07	gcp76x	h	22	2026-08-07 22:00:00 UTC	69
2026-08-07	gcp76x	t	22	2026-08-07 22:00:00 UTC	15.89
2026-08-07	gcp76x	w	22	2026-08-07 22:00:00 UTC	2.1
2026-08-07	gcp76x	p	22	2026-08-07 22:00:00 UTC	1022
2026-08-07	gcp76x	h	21	2026-08-07 21:00:00 UTC	66
2026-08-07	gcp76x	t	21	2026-08-07 21:00:00 UTC	16.51
2026-08-07	gcp76x	w	21	2026-08-07 21:00:00 UTC	2.1
2026-08-07	gcp76x	v	21	2026-08-07 21:00:00 UTC	47600
2026-08-07	gcp76x	p	21	2026-08-07 21:00:00 UTC	1022
2026-08-07	gcp76x	h	20	2026-08-07 20:00:00 UTC	62
2026-08-07	gcp76x	v	20	2026-08-07 20:00:00 UTC	47370
2026-08-07	gcp76x	w	20	2026-08-07 20:00:00 UTC	3.1
2026-08-07	gcp76x	p	20	2026-08-07 20:00:00 UTC	1022
2026-08-07	gcp76x	t	20	2026-08-07 20:00:00 UTC	17.56
2026-08-07	gcp76x	p	19	2026-08-07 19:00:00 UTC	1022
